Date,Time,Head_x,Head_y,Head_z,Neck_x,Neck_y,Neck_z,LeftShoulder_x,LeftShoulder_y,LeftShoulder_z,LeftElbow_x,LeftElbow_y,LeftElbow_z,LeftWrist_xLeftWrist_y,z8,LeftWrist_z,LeftHand_x,LeftHand_y,LeftHand_z,RightShoulder_x,RightShoulder_y,RightShoulder_z,RightElbow_x,RightElbow_y,RightElbow_z,RightWrist_x,RightWrist_y,RightWrist_z,RightHand_x,RightHand_y,RightHand_z,roundNum,difficulty,totalEggs,lhTime,lhCaughtEggs,rhTime,rhCaughtEggs,rhDominant,xScale,yScale,timeScale
2015-01-23,15:28:19.195,-314.5984,232.9129,-1786.104,-276.1351,42.28862,-1762.774,-385.9464,-67.80035,-1740.156,-350.0612,-295.902,-1602.98,-440.9656,-407.2143,-1465.976,-482.881,-427.2427,-1430.31,-83.8514,99.10059,-1774.996,-19.3363,350.2079,-1733.566,-25.95721,602.8329,-1713.898,-35.4448,663.5538,-1717.238,,,,,,,,,,,
2015-01-23,15:28:19.258,-314.445,232.8188,-1785.991,-276.2878,42.17113,-1762.791,-385.7222,-67.96701,-1740.189,-350.2777,-295.9708,-1602.95,-454.7454,-401.366,-1471.613,-488.668,-429.2513,-1433.003,-83.38656,100.6717,-1775.584,-18.99799,351.5743,-1733.588,-26.21342,602.1801,-1712.774,-35.62268,663.8024,-1716.855,,,,,,,,,,,
2015-01-23,15:28:19.333,-314.3121,232.2619,-1785.395,-276.4578,42.14203,-1762.636,-385.7372,-68.12991,-1740.282,-350.3971,-296.1734,-1602.779,-445.8161,-402.7746,-1465.445,-486.8335,-425.3435,-1430.617,-84.70153,98.75101,-1774.292,-19.71672,349.4247,-1733.431,-26.09322,603.6381,-1712.347,-35.24493,662.789,-1716.434,,,,,,,,,,,
2015-01-23,15:28:19.406,-314.209,232.3372,-1785.08,-276.6716,42.54293,-1762.538,-385.9205,-67.98554,-1740.511,-350.5051,-295.8044,-1602.99,-452.1994,-398.8898,-1467.819,-486.2014,-427.6199,-1430.285,-84.72986,98.6823,-1773.734,-19.68673,349.1944,-1733.28,-25.38832,602.677,-1712.074,-34.81165,663.367,-1716.557,,,,,,,,,,,
2015-01-23,15:28:19.503,-313.8855,232.3618,-1784.946,-233.0253,66.43388,-1776.496,-386.9406,-67.73647,-1741.315,-350.7168,-294.9512,-1603.438,-444.0473,-408.4846,-1471.089,-480.9037,-432.7884,-1433.362,-84.56779,97.46765,-1773.067,-19.89186,347.8652,-1733.19,-24.79594,603.9985,-1711.685,-34.54575,664.1526,-1716.78,,,,,,,,,,,
2015-01-23,15:28:19.603,-313.6874,232.7154,-1784.944,-232.0755,66.99432,-1777.693,-386.0784,-66.80389,-1741.809,-350.9225,-293.9498,-1604.033,-448.1369,-405.5204,-1473.195,-481.5623,-433.162,-1434.798,-85.24898,95.97948,-1772.573,-20.32277,346.0841,-1733.086,-23.2979,599.2032,-1710.413,-33.69351,662.0916,-1715.627,,,,,,,,,,,
2015-01-23,15:28:19.699,-313.6119,232.5015,-1784.95,-275.7397,40.04056,-1761.414,-386.5843,-67.10878,-1742.409,-351.0475,-293.6357,-1604.142,-455.3196,-396.861,-1472.093,-486.1832,-427.6816,-1434.17,-85.49051,95.54298,-1772.103,-20.38306,345.3109,-1732.386,-23.79587,599.4577,-1708.259,-33.71686,662.5553,-1714.587,,,,,,,,,,,
2015-01-23,15:28:19.770,-313.6982,232.5712,-1785.004,-228.1651,66.33661,-1774.851,-386.471,-66.87171,-1742.762,-351.429,-293.1871,-1604.311,-452.1631,-404.9324,-1477.042,-483.3676,-432.9953,-1437.415,-84.42947,97.228,-1772.965,-19.74082,346.8099,-1731.894,-24.10043,595.2017,-1706.763,-34.65808,662.4345,-1712.814,,,,,,,,,,,
2015-01-23,15:28:19.862,-314.13,232.7245,-1785.096,-277.2083,40.41251,-1762.921,-387.1513,-67.00502,-1743.068,-351.4226,-292.8019,-1604.415,-437.1585,-410.7012,-1471.736,-475.7397,-432.5401,-1435,-83.87119,100.8951,-1773.318,-18.96921,349.9095,-1729.818,-24.84843,596.9056,-1703.413,-35.49245,661.6868,-1709.229,,,,,,,,,,,
2015-01-23,15:28:19.933,-314.3048,232.7153,-1785.195,-277.1277,40.32263,-1762.812,-387.3018,-67.49135,-1742.815,-351.2866,-293.0313,-1604.144,-442.7064,-402.3643,-1467.918,-478.9922,-429.2507,-1432.354,-84.32069,99.22632,-1771.98,-19.45189,347.9901,-1727.741,-25.50912,596.037,-1700.32,-36.1775,659.9999,-1704.468,,,,,,,,,,,
2015-01-23,15:28:20.000,-314.6288,232.5958,-1785.229,-277.0434,40.26978,-1762.57,-388.3062,-67.87685,-1743.186,-351.2523,-292.8214,-1604.096,-437.4426,-406.2651,-1468.015,-476.5462,-429.8662,-1433.311,-84.19962,97.63503,-1771.415,-19.97156,346.1444,-1725.022,-26.73993,597.838,-1696.184,-36.98489,654.2768,-1696.552,,,,,,,,,,,
2015-01-23,15:28:20.096,-315.2741,232.2082,-1785.157,-276.7316,40.072,-1762.272,-388.4929,-67.90804,-1743.506,-351.326,-292.3874,-1604.156,-432.5684,-408.7526,-1467.752,-473.6472,-429.3776,-1433.713,-85.62406,95.70165,-1769.16,-21.77988,343.6412,-1719.538,-29.73711,584.2165,-1687.609,-39.30693,647.2702,-1687.656,,,,,,,,,,,
2015-01-23,15:28:20.163,-315.4724,232.1278,-1785.07,-276.671,39.80798,-1761.942,-388.3645,-68.18249,-1743.335,-351.2126,-292.5371,-1604.109,-359.6944,-415.7098,-1449.91,-407.0031,-435.4104,-1424.674,-84.17068,99.33433,-1768.536,-23.611,347.2626,-1714.137,-32.22807,580.8202,-1681.151,-42.0514,643.9562,-1678.743,,,,,,,,,,,
2015-01-23,15:28:20.228,-315.6132,231.9117,-1784.792,-276.7057,39.67678,-1761.738,-389.0385,-68.33043,-1743.607,-351.3753,-292.3093,-1604.198,-440.0218,-403.7595,-1468.711,-476.7837,-428.2603,-1432.602,-86.00465,96.58382,-1766.246,-27.29456,344.2978,-1708.693,-35.73719,575.2529,-1671.075,-48.47757,643.9031,-1666.892,,,,,,,,,,,
2015-01-23,15:28:20.310,-316.5131,232.2424,-1784.609,-280.5738,40.69156,-1763.627,-387.9995,-67.20217,-1743.966,-351.8152,-291.2311,-1604.753,-443.1393,-402.8151,-1471.599,-478.3798,-427.8738,-1434.584,-86.44144,98.56428,-1763.451,-29.76923,345.1827,-1698.51,-41.42487,569.2762,-1656.947,-54.15688,634.4373,-1650.705,,,,,,,,,,,
2015-01-23,15:28:20.385,-317.1271,232.4037,-1784.211,-279.9958,39.61066,-1762.73,-387.7497,-67.32188,-1743.935,-352.3446,-291.4097,-1604.877,-181.8482,-350.53,-1535.858,-125.0161,-370.2368,-1515.856,-85.93578,99.8511,-1761.659,-32.29408,345.7682,-1690.622,-45.75864,565.1309,-1643.778,-59.5953,626.782,-1633.907,,,,,,,,,,,
2015-01-23,15:28:20.459,-317.6169,232.2956,-1783.731,-235.0959,56.01151,-1759.418,-388.0247,-69.06684,-1742.721,-352.7455,-293.2242,-1604.005,-178.5782,-344.4517,-1538.654,-120.5225,-361.5275,-1519.875,-86.19898,101.2952,-1758.784,-35.09393,345.9923,-1680.676,-50.87704,555.6208,-1628.783,-65.29846,620.4481,-1617.57,,,,,,,,,,,
2015-01-23,15:28:20.529,-318.0153,232.3095,-1782.587,-234.6849,56.24071,-1759.119,-388.1039,-69.73137,-1742.157,-353.488,-293.9459,-1603.603,-175.8182,-334.3426,-1540.724,-116.5949,-347.8082,-1522.768,-85.32116,103.5282,-1755.088,-37.11834,346.9212,-1670.2,-55.36018,548.5152,-1616.158,-69.23755,614.0174,-1601.16,,,,,,,,,,,
2015-01-23,15:28:20.594,-318.3764,232.2967,-1781.304,-235.5711,56.08133,-1758.539,-394.7678,-74.24886,-1739.974,-353.4197,-296.6439,-1602.315,-173.4672,-330.3947,-1542.847,-113.483,-341.645,-1526.027,-83.52703,103.6431,-1754.628,-38.75019,344.7591,-1660.271,-57.88924,539.6912,-1600.351,-72.51901,605.4714,-1583.124,,,,,,,,,,,
2015-01-23,15:28:20.700,-318.8806,231.9553,-1778.608,-258.278,42.93714,-1754.375,-395.8755,-74.59383,-1739.638,-354.5143,-296.6559,-1603.055,-173.603,-321.6541,-1542.385,-113.2992,-329.9868,-1525.162,-81.71136,99.32914,-1749.118,-42.41113,337.4219,-1643.66,-60.49569,532.0869,-1574.329,-75.36353,592.7833,-1555.135,,,,,,,,,,,
2015-01-23,15:28:20.774,-319.1019,231.8393,-1777.481,-245.0896,51.63208,-1752.605,-394.2612,-74.27557,-1739.501,-356.1415,-296.513,-1604.031,-272.9625,-387.0456,-1450.541,-245.2361,-417.2232,-1402.378,-83.98534,109.3844,-1734.531,-47.0324,344.6246,-1621.06,-64.69619,524.2266,-1549.513,-79.6093,583.201,-1530.4,,,,,,,,,,,
2015-01-23,15:28:20.849,-318.9828,230.9868,-1775.426,-246.0234,52.84174,-1753.512,-395.3277,-71.47245,-1741.396,-357.0419,-295.5132,-1604.854,-245.6422,-376.3815,-1465.496,-208.5089,-403.3376,-1422.042,-83.10084,102.6611,-1730.071,-50.44294,330.6472,-1599.5,-68.96876,507.0945,-1512.171,-86.58697,566.1957,-1486.446,,,,,,,,,,,
2015-01-23,15:28:20.920,-318.0637,230.6368,-1773.59,-247.9776,52.24384,-1753.231,-394.8109,-70.92767,-1741.649,-357.2945,-295.0967,-1605.36,-255.3745,-381.4366,-1461.946,-221.4012,-410.2165,-1417.14,-86.87598,72.39598,-1726.882,-49.35071,294.6359,-1587.02,-72.04992,494.6318,-1486.949,-90.50104,554.5089,-1457.029,,,,,,,,,,,
2015-01-23,15:28:21.014,-316.6184,229.713,-1771.555,-248.746,52.64137,-1752.292,-394.0099,-70.53182,-1741.355,-357.6967,-294.8704,-1605.278,-260.39,-386.42,-1462.02,-227.9545,-416.9365,-1417.266,-87.74673,71.8428,-1725.987,-48.68503,288.0785,-1576.474,-75.3108,484.9032,-1458.014,-93.97675,541.0944,-1428.779,,,,,,,,,,,
2015-01-23,15:28:21.091,-313.9099,229.0978,-1768.85,-250.0534,53.01997,-1750.568,-387.3236,-63.09242,-1741.94,-359.3573,-289.364,-1607.697,-295.9308,-402.1837,-1460.6,-274.7886,-439.7902,-1414.565,-89.01367,57.26533,-1717.818,-51.36684,266.8818,-1557.977,-81.19977,466.5943,-1417.91,-98.21245,521.3458,-1389.453,,,,,,,,,,,
2015-01-23,15:28:21.163,-313.2912,228.9721,-1767.431,-250.3759,53.39621,-1749.375,-387.6071,-61.25184,-1742.495,-360.5219,-287.303,-1607.9,-302.2318,-408.7175,-1466.059,-282.8018,-449.189,-1421.775,-89.69377,55.09278,-1714.329,-51.02023,255.6087,-1542.388,-83.35459,450.6845,-1392.773,-99.34048,504.3254,-1362.336,,,,,,,,,,,
2015-01-23,15:28:21.259,-311.2508,227.8958,-1763.313,-250.2245,53.06982,-1747.068,-388.4662,-59.13074,-1743.893,-361.3335,-284.6731,-1608.779,-257.7673,-400.9171,-1492.585,-223.2452,-439.6651,-1456.849,-91.19854,42.62089,-1708.302,-52.12475,229.1411,-1520.108,-85.19368,423.6252,-1348.369,-100.2383,477.484,-1313.685,,,,,,,,,,,
2015-01-23,15:28:21.359,-309.5018,227.1965,-1761.794,-249.971,51.8295,-1745.033,-389.6762,-57.03643,-1745.716,-362.5633,-282.2159,-1610.371,-364.1185,-426.4873,-1479.503,-397.2491,-453.8146,-1442.484,-99.16352,7.835655,-1703.306,-49.41213,180.0348,-1503.549,-87.50892,356.8783,-1314.089,-104.6673,410.074,-1259.504,,,,,,,,,,,
2015-01-23,15:28:21.452,-309.0609,225.8655,-1760.907,-249.9209,51.82283,-1743.553,-390.4693,-39.79214,-1760.742,-372.1365,-201.7095,-1647.916,-354.8513,-364.8698,-1545.682,-391.0229,-391.9425,-1511.647,-103.9199,-11.05234,-1695.598,-51.61824,141.1773,-1479.769,-92.89735,296.1807,-1272.133,-111.0698,346.2534,-1215.995,,,,,,,,,,,
2015-01-23,15:28:21.539,-306.4691,222.0556,-1756.47,-250.5263,53.64432,-1741.634,-397.4516,-46.92128,-1754.747,-385.3957,-276.3387,-1626.035,-279.2216,-370.7719,-1493.023,-317.7993,-398.3044,-1462.24,-99.40471,-26.39798,-1680.908,-49.00512,117.8374,-1458.898,-92.01813,236.4974,-1252.389,-109.9792,297.5751,-1192.585,,,,,,,,,,,
2015-01-23,15:28:21.620,-311.0933,229.7607,-1754.01,-243.2247,71.78645,-1734.13,-398.0459,-45.9469,-1754.129,-390.2543,-276.8316,-1628.647,-272.086,-359.6868,-1498.497,-310.8495,-387.1652,-1467.942,-92.66092,-28.60342,-1671.346,-43.71287,76.26743,-1436.538,-85.04085,186.8166,-1220.789,-100.4433,222.5167,-1164.539,,,,,,,,,,,
2015-01-23,15:28:21.695,-307.8419,229.4255,-1750.733,-222.9811,83.38582,-1759.844,-389.058,-60.85144,-1740.932,-384.6785,-281.7813,-1626.295,-270.4135,-358.3907,-1488.685,-309.2893,-385.8299,-1458.364,-70.94917,-18.31338,-1696.081,-40.90561,47.05936,-1434.018,-81.18108,144.0995,-1192.897,-94.7327,171.887,-1152.02,,,,,,,,,,,
2015-01-23,15:28:21.777,-302.6494,227.6758,-1742.513,-239.3897,42.66809,-1731.789,-389.8419,-77.07033,-1729.186,-357.7366,-303.3467,-1600.817,-353.0748,-389.0485,-1424.359,-394.4064,-413.5935,-1394.964,-136.1772,-5.298172,-1657.774,-36.70432,9.957756,-1407.355,-60.82647,60.0846,-1217.804,-82.20748,96.01201,-1136.765,,,,,,,,,,,
2015-01-23,15:28:21.866,-299.7648,215.8056,-1737.546,-241.8121,-9.403048,-1717.036,-392.3253,-86.36031,-1724.28,-357.1907,-302.9855,-1600.81,-436.6952,-405.3094,-1455.496,-480.3893,-425.3186,-1426.128,-133.9124,-48.3484,-1656.811,-37.52705,-28.78122,-1407.863,-69.45893,36.64994,-1155.044,-67.77657,41.35627,-1147.884,,,,,,,,,,,
2015-01-23,15:28:21.965,-297.8439,213.4537,-1730.736,-240.0887,-11.53061,-1715.681,-391.9272,-89.94805,-1721.531,-355.3963,-301.1027,-1601.265,-450.9123,-401.433,-1465.271,-486.1228,-424.8448,-1428.123,-118.8663,-17.87311,-1657.93,-35.22038,-87.30215,-1410.444,-74.52714,-47.74833,-1153.974,-61.63588,-45.26458,-1144.438,,,,,,,,,,,
2015-01-23,15:28:22.025,-295.8902,209.4863,-1727.642,-235.5543,-14.72689,-1713.58,-391.3519,-90.85482,-1720.599,-354.3126,-301.4615,-1600.954,-453.7894,-399.5938,-1466.435,-487.9883,-424.1186,-1429.097,-113.4805,-15.23999,-1655.226,-25.39362,-66.50768,-1404.796,-42.00537,-81.3672,-1168.236,-51.73214,-83.12383,-1111.839,,,,,,,,,,,
2015-01-23,15:28:22.100,-294.1333,208.0704,-1723.289,-233.8783,-16.02343,-1710.977,-390.6044,-91.55103,-1719.318,-353.9612,-301.0686,-1601.314,-454.7876,-397.0986,-1466.388,-487.6305,-421.0901,-1427.55,-104.7793,-15.35997,-1652.318,-6.998621,-96.39477,-1414.708,-39.43445,-128.7547,-1155.881,-41.42255,-135.7503,-1118.293,,,,,,,,,,,
2015-01-23,15:28:22.185,-288.3343,206.7054,-1715.121,-231.8389,-18.358,-1707.631,-389.1056,-92.96227,-1716.719,-352.7577,-302.4229,-1601.01,-458.7109,-393.944,-1466.969,-490.9371,-417.7523,-1427.526,-91.17971,-24.01355,-1647.637,-10.0665,-109.0833,-1468.213,-10.3626,-172.6693,-1282.603,-33.36049,-208.6984,-1193.002,,,,,,,,,,,
2015-01-23,15:28:22.252,-283.73,207.6114,-1709.696,-228.3316,-17.5479,-1705.2,-386.9128,-92.50331,-1713.783,-351.689,-303.0562,-1600.458,-449.6276,-391.5478,-1458.051,-487.1368,-415.994,-1424.048,-81.1456,-32.30799,-1643.601,10.13602,-130.3099,-1458.882,-9.199127,-230.7244,-1292.523,-26.47759,-234.3469,-1218.11,,,,,,,,,,,
2015-01-23,15:28:22.369,-272.7315,211.4996,-1700.993,-220.8893,-14.3147,-1701.378,-383.9924,-91.33601,-1710.813,-348.9262,-305.5614,-1599.119,-439.18,-386.0986,-1446.594,-480.8761,-408.7567,-1416.4,-69.59525,-42.22388,-1642.168,11.57954,-166.161,-1467.918,0.9030355,-267.5034,-1301.292,-20.59964,-287.4657,-1236.402,,,,,,,,,,,
2015-01-23,15:28:22.459,-258.8121,212.8317,-1691.523,-212.5275,-13.26296,-1698.345,-378.9935,-88.88725,-1707.234,-348.4757,-306.0927,-1599.173,-434.5049,-386.0197,-1443.934,-476.6085,-407.3948,-1413.571,-56.39063,-52.11851,-1642.958,15.87735,-196.0193,-1486.338,21.83901,-302.3502,-1322.959,1.128773,-290.5436,-1342.917,,,,,,,,,,,
2015-01-23,15:28:22.533,-248.7097,213.558,-1686.096,-204.4577,-12.59271,-1694.94,-372.9143,-85.83416,-1704.292,-346.7586,-307.2303,-1599.698,-435.1671,-392.0316,-1448.814,-480.4103,-407.8923,-1419.761,-48.84695,-56.70235,-1643.991,20.61287,-215.7793,-1496.814,23.95433,-321.0938,-1332.781,6.590194,-303.6939,-1364.757,,,,,,,,,,,
2015-01-23,15:28:22.645,-228.689,216.0622,-1673.779,-190.7113,-10.61868,-1687.813,-362.2355,-80.42558,-1699.595,-345.9165,-306.4345,-1600.348,-292.5544,-477.6081,-1536.602,-274.767,-534.6659,-1518.342,-33.25583,-63.15798,-1646.145,31.66957,-239.18,-1514.559,-0.7369369,-407.0083,-1318.187,-1.776639,-468.9643,-1265.576,,,,,,,,,,,
2015-01-23,15:28:22.719,-216.0424,219.2371,-1668.192,-183.7477,-7.784566,-1686.052,-355.1164,-74.78547,-1696.892,-343.9354,-305.6585,-1600.5,-299.1531,-481.8195,-1545.42,-284.2257,-540.5399,-1530.048,-25.06414,-61.56178,-1649.09,37.49136,-245.7483,-1526.851,0.4907772,-412.3053,-1330.118,-1.669705,-469.8204,-1266.636,,,,,,,,,,,
2015-01-23,15:28:22.811,-206.4496,219.5901,-1663.49,-174.4839,-7.165839,-1683.745,-349.3296,-71.44467,-1694.176,-342.3275,-297.8771,-1602.727,-309.0552,-479.034,-1558.327,-297.9644,-539.4196,-1546.516,-15.67918,-61.77132,-1650.997,46.20654,-249.3447,-1531.861,14.22105,-414.9693,-1367.076,-0.4922327,-477.561,-1266.295,,,,,,,,,,,
2015-01-23,15:28:22.884,-192.3673,220.4268,-1656.417,-166.973,-6.410488,-1681.266,-340.722,-68.6265,-1689.55,-340.5568,-293.513,-1603.081,-253.7727,-428.4295,-1496.817,-224.8447,-473.4016,-1464.383,-3.080176,-61.20296,-1653.532,54.9384,-254.2893,-1538.16,1.631349,-419.6119,-1344.099,0.8257579,-476.1203,-1267.773,,,,,,,,,,,
2015-01-23,15:28:22.960,-183.1934,221.1843,-1652.31,-158.5101,-5.607105,-1678.358,-334.6244,-66.32259,-1687.127,-337.3905,-291.0196,-1603.241,-260.7309,-439.4658,-1508.834,-235.1777,-488.9478,-1480.353,1.753259,-62.54123,-1653.014,58.67556,-256.8174,-1539.89,30.63122,-393.856,-1405.838,17.08274,-434.1065,-1342.545,,,,,,,,,,,
2015-01-23,15:28:23.026,-175.8228,221.307,-1648.765,-154.2188,-5.324433,-1676.526,-328.7348,-64.12789,-1684.934,-335.6818,-288.9171,-1603.94,-303.3012,-467.6795,-1547.855,-292.5077,-527.2669,-1532.147,8.490453,-63.36892,-1653.106,62.71317,-259.7271,-1543.459,20.90346,-419.1004,-1380.882,1.953587,-473.1227,-1270.125,,,,,,,,,,,
2015-01-23,15:28:23.090,-167.891,220.7102,-1645.76,-150.3834,-5.023634,-1675.121,-324.2939,-63.48179,-1682.28,-334.1738,-288.3234,-1604.393,-316.1408,-473.0385,-1567.308,-310.1298,-534.6102,-1557.933,14.4257,-63.57373,-1653.132,68.68062,-262.4504,-1549.311,53.67932,-409.4871,-1424.632,48.67888,-458.4993,-1386.058,,,,,,,,,,,
2015-01-23,15:28:23.155,-160.0755,220.2339,-1641.749,-141.0581,-4.321375,-1672.02,-318.1584,-61.43742,-1680.123,-332.4112,-287.5482,-1604.264,-315.7239,-472.6512,-1568.748,-310.1615,-534.3522,-1559.896,20.47342,-62.85,-1653.636,73.58853,-264.1042,-1557.394,52.79737,-404.9391,-1426.042,34.80365,-446.0984,-1364.41,,,,,,,,,,,
2015-01-23,15:28:23.234,-152.8955,220.3438,-1638.8,-136.8584,-4.197228,-1669.561,-312.0298,-60.47801,-1677.637,-330.1244,-287.7749,-1603.857,-315.4442,-473.2593,-1569.692,-310.5508,-535.0874,-1561.289,25.25573,-60.97302,-1656.158,48.11058,-246.0067,-1539.079,32.84999,-383.7262,-1403.41,20.20695,-431.3522,-1345.184,,,,,,,,,,,
2015-01-23,15:28:23.328,-140.9787,220.0915,-1634.299,-126.3295,-1.627771,-1666.438,-304.7997,-59.0511,-1673.566,-327.0815,-286.7126,-1602.642,-313.3714,-472.2657,-1568.173,-308.8014,-534.1168,-1559.669,31.27146,-60.66748,-1659.894,55.13839,-247.3238,-1544.228,34.32368,-383.9907,-1408.158,21.24346,-430.4637,-1349.079,,,,,,,,,,,
2015-01-23,15:28:23.437,-129.9652,219.8615,-1632.111,-114.8936,12.7296,-1667.76,-298.5292,-56.26642,-1671.706,-324.6631,-286.1561,-1601.91,-311.9463,-471.8206,-1567.529,-307.7073,-533.7087,-1559.054,36.16447,-60.27652,-1665.929,61.18417,-244.4357,-1560.492,38.13429,-377.7832,-1421.279,24.53907,-422.6103,-1361.041,,,,,,,,,,,
2015-01-23,15:28:23.514,-122.1392,220.5586,-1632.993,-114.3484,6.875204,-1668.279,-293.4831,-54.71796,-1671.282,-323.0629,-285.938,-1602.264,-307.001,-470.1814,-1560.296,-301.6471,-531.5959,-1549.292,41.06557,-58.63036,-1674,64.8554,-245.2008,-1565.903,40.02518,-377.365,-1425.76,26.59867,-421.3098,-1364.813,,,,,,,,,,,
2015-01-23,15:28:23.597,-117.6808,220.2881,-1635.318,-113.6065,5.352654,-1669.185,-291.032,-54.01154,-1672.364,-321.7162,-286.1315,-1602.926,-307.9009,-470.7321,-1561.735,-303.2958,-532.2656,-1550.991,43.81457,-58.39796,-1678.663,67.72166,-245.685,-1573.644,43.01549,-376.1,-1431.687,28.8471,-419.3946,-1370.426,,,,,,,,,,,
2015-01-23,15:28:23.693,-112.8998,220.302,-1638.377,-111.4582,3.256328,-1673.918,-286.881,-54.4319,-1675.462,-320.0474,-285.5969,-1605.041,-312.2502,-471.5367,-1569.735,-309.6512,-533.5167,-1560.952,48.78403,-57.2643,-1688.126,73.68964,-244.5135,-1588.577,43.10007,-363.9619,-1437.757,29.29038,-408.5082,-1377.294,,,,,,,,,,,
2015-01-23,15:28:23.758,-109.4858,219.5907,-1640.921,-110.1873,24.37653,-1684.149,-285.646,-53.618,-1679.288,-320.3572,-284.5799,-1608.572,-311.5236,-469.5824,-1567.43,-308.5791,-531.2499,-1556.703,51.53905,-57.12054,-1697.462,122.3416,-262.3283,-1673.216,77.18201,-360.4901,-1503.087,57.03004,-395.5836,-1438.331,,,,,,,,,,,
2015-01-23,15:28:23.830,-106.6892,219.699,-1644.248,-109.5322,8.023321,-1686.815,-284.0432,-53.62306,-1682.346,-319.7389,-284.9195,-1610.055,-312.2782,-469.836,-1567.92,-309.7913,-531.4749,-1556.862,52.6545,-56.65235,-1703.747,127.2688,-260.5579,-1687.509,82.60638,-363.9867,-1528.022,62.89282,-397.5139,-1462.292,,,,,,,,,,,
2015-01-23,15:28:23.897,-104.2094,220.191,-1647.537,-108.6871,4.483784,-1689.111,-281.9657,-54.27776,-1684.984,-319.6626,-284.223,-1611.971,-381.7431,-458.1015,-1567.355,-402.4366,-516.061,-1555.47,53.41589,-55.80051,-1709.156,128.0314,-257.0084,-1702.195,66.55079,-368.5371,-1505.939,49.5361,-401.9492,-1439.386,,,,,,,,,,,
2015-01-23,15:28:23.990,-101.536,221.0042,-1652.245,-108.1227,0.9909613,-1693.103,-280.1284,-53.62673,-1691.001,-319.0044,-283.3313,-1614.656,-395.2264,-448.3668,-1557.454,-420.6338,-503.3786,-1541.374,53.9112,-52.6105,-1716.694,128.4995,-254.4268,-1720.726,67.00049,-370.5377,-1509.014,49.97706,-403.0355,-1441.991,,,,,,,,,,,
2015-01-23,15:28:24.065,-99.38245,221.8476,-1655.88,-108.1141,0.01914258,-1694.998,-279.8979,-52.61237,-1695.951,-320.617,-282.3151,-1618.743,-393.0652,-447.1269,-1555.27,-417.2145,-502.0641,-1537.1,54.30288,-52.5238,-1717.665,127.998,-253.8927,-1722.169,68.08286,-370.7269,-1510.929,50.81276,-402.8063,-1443.758,,,,,,,,,,,
2015-01-23,15:28:24.133,-97.4807,224.135,-1659.502,-106.2772,-0.9331984,-1696.335,-278.7636,-50.81965,-1701.263,-321.156,-279.6428,-1621.122,-321.7489,-465.8465,-1585.312,-321.9465,-527.9145,-1576.363,54.54626,-52.33485,-1717.659,128.0903,-253.9316,-1722.426,67.8425,-371.7489,-1512.023,50.78515,-403.2495,-1444.509,,,,,,,,,,,
2015-01-23,15:28:24.225,-93.87146,226.5158,-1663.831,-105.1552,-1.609176,-1696.633,-276.5305,-49.39463,-1705.637,-322.0845,-277.1081,-1623.964,-375.4669,-440.5411,-1538.53,-393.261,-495.0187,-1513.04,56.47384,-52.41605,-1716.81,127.5084,-255.3781,-1722.053,73.0965,-369.1449,-1525.937,55.57778,-399.4261,-1457.972,,,,,,,,,,,
2015-01-23,15:28:24.326,-86.58297,227.0229,-1668.995,-97.55714,-2.205968,-1698.445,-270.0808,-47.72844,-1707.419,-317.9718,-275.5651,-1623.142,-389.4436,-430.0459,-1533.852,-431.2005,-406.8283,-1503.684,61.59116,-51.20788,-1716.16,127.7031,-257.7522,-1721.992,73.04367,-368.4045,-1528.974,56.06061,-398.6106,-1460.832,,,,,,,,,,,
2015-01-23,15:28:24.416,-75.79538,228.0014,-1674.05,-90.91106,-2.150121,-1699.492,-258.23,-43.94262,-1707.682,-313.6958,-274.4249,-1623.071,-382.0673,-432.2893,-1537.611,-404.8578,-484.9108,-1512.112,67.74861,-50.78754,-1714.726,128.38,-260.618,-1721.323,74.16862,-366.4741,-1534.711,57.75956,-396.1054,-1466.176,,,,,,,,,,,
2015-01-23,15:28:24.481,-65.51969,230.42,-1676.512,-82.70193,0.2554675,-1701.886,-251.8533,-42.24533,-1707.192,-311.3046,-272.9346,-1622.079,-320.5134,-459.2149,-1587.064,-323.583,-521.3082,-1578.381,73.01927,-50.33167,-1713.506,127.6305,-262.6742,-1719.279,68.91312,-368.0121,-1529.614,53.80632,-397.5555,-1460.742,,,,,,,,,,,
2015-01-23,15:28:24.576,-56.80835,232.413,-1678.472,-76.02327,1.552251,-1700.546,-245.2504,-42.53726,-1705.567,-310.5413,-269.5003,-1620.978,-319.4083,-455.7443,-1585.313,-322.364,-517.8257,-1576.413,77.00793,-50.18943,-1712.08,127.8929,-262.6979,-1719.087,67.44041,-364.4307,-1533.871,53.06362,-393.6664,-1464.714,,,,,,,,,,,
2015-01-23,15:28:24.650,-42.43679,233.8935,-1684.099,-67.74467,2.223397,-1700.111,-239.2487,-42.18007,-1704.176,-313.0029,-255.9659,-1620.57,-335.2119,-442.6853,-1599.901,-342.6149,-504.9251,-1596,83.41257,-50.2055,-1710.165,129.2664,-262.674,-1719.908,63.06653,-358.6691,-1533.274,50.16853,-389.6967,-1464.597,,,,,,,,,,,
