Date,Time,Head_x,Head_y,Head_z,Neck_x,Neck_y,Neck_z,LeftShoulder_x,LeftShoulder_y,LeftShoulder_z,LeftElbow_x,LeftElbow_y,LeftElbow_z,LeftWrist_xLeftWrist_y,,LeftWrist_z,LeftHand_x,LeftHand_y,LeftHand_z,RightShoulder_x,RightShoulder_y,RightShoulder_z,RightElbow_x,RightElbow_y,RightElbow_z,RightWrist_x,RightWrist_y,RightWrist_z,RightHand_x,RightHand_y,RightHand_z,,,
2015-01-12,11:34:18.917,-78.00327,334.6614,-1413.484,-45.25605,178.5268,-1458.487,-237.6496,80.2993,-1505.339,-269.2323,-106.1588,-1464.896,-194.875,-232.2341,-1376.008,-170.0892,-274.2592,-1349.187,58.55679,111.5221,-1464.99,99.60736,-56.50995,-1438.24,104.8441,-222.6825,-1413.767,132.1724,-265.3714,-1429.379,,,
2015-01-12,11:34:19.011,-77.89869,334.1043,-1413.548,-44.89086,178.0889,-1459.041,-237.8991,80.01484,-1505.674,-269.5792,-104.5047,-1465.109,-203.5424,-237.959,-1381.035,-181.5301,-282.4437,-1355.818,58.98436,111.2605,-1465.412,98.50704,-59.95349,-1437.28,110.3271,-226.0992,-1416.623,138.1467,-268.2545,-1432.832,,,
2015-01-12,11:34:19.078,-78.88116,333.6379,-1413.498,-45.20651,177.2775,-1459.73,-239.1149,78.94853,-1506.252,-270.2517,-107.5771,-1464.779,-223.6102,-251.5978,-1385.831,-208.063,-299.6046,-1362.323,58.93538,109.9048,-1465.07,98.60757,-60.34192,-1437.311,112.9556,-226.3591,-1417.78,140.2398,-268.8724,-1433.973,,,
2015-01-12,11:34:19.194,-80.74723,334.5229,-1412.017,-49.70881,178.2194,-1456.03,-239.2962,81.68668,-1506.438,-272.2992,-100.8556,-1466.713,-248.335,-252.8885,-1393.512,-240.3469,-303.5662,-1371.919,58.46624,110.4667,-1465.223,98.40668,-57.03059,-1437.453,113.3267,-223.2359,-1422.896,147.4913,-259.0224,-1442.003,,,
2015-01-12,11:34:19.272,-80.73466,334.8436,-1410.381,-50.29764,178.186,-1455.295,-239.4572,81.40942,-1506.218,-272.3754,-100.5114,-1466.8,-224.2894,-246.3389,-1392.78,-208.2608,-294.948,-1370.915,58.05953,109.6722,-1464.895,98.60479,-57.31884,-1437.585,123.868,-222.3526,-1426.623,157.2558,-256.8777,-1449.128,,,
2015-01-12,11:34:19.373,-80.80787,334.4212,-1408.088,-51.55958,177.7756,-1453.54,-239.746,81.87232,-1506.094,-273.3348,-97.8135,-1467.42,-246.3946,-249.0948,-1393.703,-237.4145,-299.5219,-1371.939,57.12041,109.5457,-1464.273,98.24294,-55.85464,-1437.426,118.6949,-221.5324,-1426.254,148.5593,-262.2956,-1442.319,,,
2015-01-12,11:34:19.447,-80.66317,334.5737,-1407.684,-51.68332,177.729,-1452.784,-239.6206,84.77654,-1505.975,-272.1207,-100.1679,-1466.646,-252.6495,-253.7134,-1395.641,-246.1591,-304.8952,-1374.781,56.62825,110.2755,-1463.832,98.02535,-54.94273,-1437.287,112.3296,-221.1769,-1423.086,143.034,-261.3177,-1439.12,,,
2015-01-12,11:34:19.548,-82.87579,333.965,-1406.966,-51.88327,177.4423,-1452.461,-240.5891,83.39122,-1505.563,-271.2078,-102.2943,-1465.643,-251.4433,-254.8996,-1392.503,-244.8551,-305.768,-1370.93,53.74889,111.4476,-1462.053,98.02939,-54.92831,-1437.165,116.5192,-220.6931,-1421.85,144.726,-262.6765,-1437.722,,,
2015-01-12,11:34:19.616,-83.81732,333.8163,-1407.408,-51.91206,177.2305,-1452.565,-241.0526,82.28556,-1505.567,-271.4756,-105.8585,-1465.179,-247.724,-256.593,-1389.084,-239.8068,-306.8378,-1366.527,52.8504,112.7168,-1461.338,98.05398,-54.67922,-1437.065,115.2908,-220.4986,-1420.197,143.9021,-262.1602,-1436.181,,,
2015-01-12,11:34:19.718,-84.6181,333.5244,-1408.5,-51.30899,177.4761,-1452.818,-241.9524,80.42959,-1505.578,-271.7434,-111.46,-1464.825,-201.9617,-240.1101,-1376.149,-178.7011,-282.9934,-1349.398,53.23661,112.3652,-1461.331,98.11346,-55.43861,-1436.906,113.998,-221.3244,-1418.972,143.4946,-262.1383,-1435.541,,,
2015-01-12,11:34:19.798,-86.14384,333.41,-1409.953,-50.65765,177.6808,-1453.708,-243.2519,79.27688,-1506.266,-272.2515,-108.8343,-1465.246,-226.5595,-254.2237,-1388.77,-211.3288,-302.6869,-1366.085,52.73599,112.8872,-1461.362,98.18449,-55.64863,-1436.801,112.9402,-221.6229,-1418.787,142.7115,-262.3349,-1435.099,,,
2015-01-12,11:34:19.877,-86.93246,333.3789,-1410.945,-50.55604,177.7038,-1453.874,-243.7213,78.13851,-1506.318,-272.5061,-110.5206,-1465.466,-187.2465,-217.7893,-1361.761,-158.8267,-253.5455,-1330,52.69395,112.8729,-1461.407,98.1901,-55.62971,-1436.817,-4.050084,-176.2053,-1374.888,-38.13015,-216.3972,-1357.052,,,
2015-01-12,11:34:19.939,-87.17554,333.2829,-1411.645,-50.51394,177.6919,-1454.245,-244.1778,77.21764,-1506.307,-274.4417,-110.9876,-1466.224,-230.3819,-240.9255,-1362.793,-215.6953,-284.2381,-1331.123,53.02489,112.3824,-1461.628,98.26742,-55.88258,-1437.448,5.259097,-186.3159,-1382.244,-25.74368,-229.7937,-1366.65,,,
2015-01-12,11:34:20.024,-87.78433,333.2431,-1412.349,-50.71525,177.7425,-1454.731,-244.4156,76.5345,-1506.066,-275.804,-106.6652,-1467.572,-296.3466,-265.1052,-1410.959,-347.59,-275.0068,-1420.298,53.29189,112.2034,-1463.031,98.70401,-55.34259,-1440.92,-0.2345964,-163.8255,-1353.188,-33.21413,-199.9865,-1326.751,,,
2015-01-12,11:34:20.090,-87.89772,333.7123,-1412.569,-55.4237,177.0959,-1455.348,-242.1013,79.97677,-1505.042,-274.8544,-102.5777,-1467.445,-275.6955,-261.6508,-1408.632,-275.9759,-314.6751,-1391.834,53.90169,113.2821,-1466.23,98.74181,-55.04704,-1443.443,38.16105,-186.3105,-1351.69,17.96746,-230.065,-1323.912,,,
2015-01-12,11:34:20.193,-88.71294,334.2351,-1412.259,-60.38216,176.81,-1456.324,-242.2227,81.162,-1502.33,-274.1331,-99.33751,-1466.446,-256.9817,-256.7813,-1405.523,-251.2646,-309.2626,-1388.022,53.79989,112.2141,-1471.949,100.2809,-54.97094,-1448.625,81.34601,-181.553,-1333.164,34.18935,-111.5112,-1162.169,,,
2015-01-12,11:34:20.268,-90.31783,335.1435,-1411.591,-66.9184,177.4871,-1455.467,-241.9838,84.45599,-1495.84,-275.3312,-97.10678,-1465.273,-256.2119,-254.843,-1405.969,-249.8388,-307.4217,-1389.008,51.23013,116.0481,-1478.557,98.60062,-45.56457,-1463.461,138.0179,-78.15506,-1235.188,145.0694,-89.67429,-1168.777,,,
2015-01-12,11:34:20.351,-94.89685,335.7849,-1409.171,-75.80799,176.6145,-1454.142,-242.846,85.22488,-1491.825,-276.1723,-97.7705,-1463.39,-254.1031,-254.8221,-1403.212,-246.7467,-307.1727,-1385.96,48.786,116.384,-1483.646,97.59898,-43.48606,-1468.933,197.6538,-95.69103,-1288.783,231.1335,-66.39839,-1215.795,,,
2015-01-12,11:34:20.429,-100.9329,335.8018,-1405.965,-83.50049,175.8628,-1451.573,-243.291,83.54678,-1480.545,-277.1143,-96.6692,-1458.101,-251.7671,-255.113,-1404.085,-243.318,-307.9276,-1388.886,44.88317,117.2341,-1491.469,113.2069,-51.54329,-1479.888,258.4397,-77.32133,-1360.29,328.7759,-45.29127,-1316.724,,,
2015-01-12,11:34:20.517,-105.673,334.6645,-1405.068,-90.60395,173.0867,-1450.807,-246.3051,79.09075,-1473.832,-279.1651,-114.2558,-1451.683,-243.5265,-270.8665,-1398.233,-231.6469,-323.07,-1383.223,39.92851,117.0333,-1496.053,119.3501,-59.44479,-1486.642,281.4086,-82.46662,-1409.941,370.0334,-49.02856,-1379.336,,,
2015-01-12,11:34:20.609,-111.4913,334.1694,-1403.518,-98.22424,172.7908,-1450.569,-248.3275,79.17154,-1470.797,-281.1029,-101.5905,-1447.555,-243.8329,-259.9882,-1402.456,-231.4095,-312.7874,-1390.229,32.88304,115.2565,-1501.608,125.0492,-68.18722,-1499.447,299.3069,-95.64589,-1456.015,368.1029,-76.94581,-1447.772,,,
2015-01-12,11:34:20.683,-116.1309,334.4843,-1403.783,-103.0961,171.8392,-1451.271,-250.5017,79.26604,-1470.017,-280.7387,-103.0578,-1446.715,-243.463,-261.5658,-1402.097,-231.0378,-314.4019,-1390.031,27.7842,115.2759,-1504.525,123.6231,-71.9388,-1508.088,302.9388,-101.047,-1474.161,372.6996,-84.67057,-1470.091,,,
2015-01-12,11:34:20.776,-120.8022,333.9364,-1406.448,-106.7964,171.0175,-1454.235,-253.8429,78.93289,-1470.772,-280.4902,-101.844,-1446.241,-244.7404,-260.8674,-1402.337,-232.8238,-313.8752,-1390.508,23.16519,113.6934,-1508.832,124.1219,-75.17937,-1516.485,304.0615,-104.5813,-1488.197,373.8892,-88.12795,-1485.872,,,
2015-01-12,11:34:20.845,-124.5316,334.7122,-1409.589,-109.2005,170.9955,-1456.329,-255.9348,78.47967,-1471.5,-280.5045,-101.8524,-1446.242,-245.0909,-260.8965,-1402.082,-233.2864,-313.9112,-1390.169,20.76498,113.8372,-1511.051,123.952,-75.82559,-1519.617,306.2572,-105.357,-1494.876,376.2313,-89.40863,-1493.943,,,
2015-01-12,11:34:20.939,-129.1766,335.6357,-1414.51,-111.4212,170.6602,-1459.992,-260.0037,75.70193,-1473.384,-280.121,-103.0984,-1446.277,-245.4023,-262.036,-1400.964,-233.8294,-315.0153,-1388.666,18.19553,112.7875,-1513.475,124.1609,-77.12205,-1523.669,308.0214,-106.783,-1501.025,378.066,-91.21207,-1502.574,,,
2015-01-12,11:34:21.016,-131.8538,335.641,-1417.057,-108.7243,170.3621,-1466.287,-262.1572,71.72591,-1474.617,-273.7884,-130.4798,-1446.894,-240.6111,-285.6524,-1386.991,-229.552,-337.3766,-1369.829,16.29274,113.3891,-1514.939,125.5979,-76.64908,-1525.941,307.0768,-107.937,-1502.759,377.1033,-92.28835,-1504.213,,,
2015-01-12,11:34:21.082,-132.7813,336.1125,-1419.178,-108.2155,170.6967,-1468.446,-263.2027,70.035,-1475.29,-276.3243,-118.0237,-1447.98,-241.8116,-273.2856,-1389.215,-230.3074,-325.0395,-1372.432,15.45196,113.2843,-1515.99,126.336,-77.73232,-1527.637,306.4342,-108.701,-1503.502,376.4127,-92.83715,-1504.816,,,
2015-01-12,11:34:21.181,-134.1745,337.1406,-1421.225,-108.1304,171.5044,-1470.343,-263.134,70.47534,-1475.829,-279.0058,-110.4752,-1448.187,-243.7359,-267.3409,-1395.213,-231.9793,-319.6295,-1380.36,13.2054,114.2916,-1517.351,126.4932,-76.8995,-1528.507,305.8513,-109.7568,-1504.428,375.7581,-93.58051,-1505.582,,,
2015-01-12,11:34:21.261,-134.219,337.0768,-1421.741,-107.738,170.3623,-1472.101,-263.4605,69.63795,-1476.554,-278.4225,-116.4793,-1448.965,-242.3476,-272.0443,-1392.203,-230.3227,-323.8992,-1376.088,13.5584,113.5729,-1517.779,126.6824,-77.19093,-1529.186,307.0376,-110.586,-1504.769,376.887,-94.16973,-1505.86,,,
2015-01-12,11:34:21.329,-133.722,335.9591,-1421.726,-106.6627,169.3007,-1472.817,-263.3203,68.02765,-1476.769,-276.0006,-127.5115,-1448.798,-223.0213,-273.433,-1379.208,-205.3615,-322.0735,-1358.817,13.88249,112.5856,-1518.138,126.202,-77.73797,-1529.191,307.0732,-111.2209,-1504.852,376.9716,-95.01118,-1505.764,,,
2015-01-12,11:34:21.398,-132.814,334.4664,-1421.274,-106.0998,168.4319,-1473.225,-263.3361,66.80428,-1476.792,-276.0945,-127.9753,-1448.913,-230.4586,-277.509,-1382.169,-215.2466,-327.3536,-1362.727,14.714,111.4847,-1518.496,125.2196,-79.72585,-1529.066,307.8148,-111.5147,-1504.875,377.7133,-95.31277,-1505.736,,,
2015-01-12,11:34:21.471,-130.7704,334.4261,-1420.655,-106.7791,168.5453,-1472.462,-261.9701,69.17597,-1476.349,-277.11,-118.4818,-1448.207,-237.0698,-272.5022,-1389.575,-223.723,-323.8423,-1372.836,16.21554,111.577,-1519.476,125.1644,-79.8066,-1529.12,310.4089,-112.5721,-1504.313,380.1002,-95.53934,-1505.62,,,
2015-01-12,11:34:21.593,-127.6924,335.243,-1419.457,-108.8668,169.6021,-1468.85,-258.1107,72.77284,-1475.054,-278.0648,-116.5834,-1448.508,-239.6462,-272.0279,-1393.061,-226.8401,-323.8428,-1377.384,18.93235,112.9923,-1521.177,124.9366,-79.52999,-1529.218,313.197,-113.9189,-1503.627,383.0673,-97.64481,-1504.813,,,
2015-01-12,11:34:21.685,-126.5882,334.5709,-1418.813,-108.4716,169.2328,-1468.68,-257.4055,72.6573,-1474.92,-278.2633,-122.6079,-1449.09,-237.1174,-276.1626,-1389.864,-223.4021,-327.3474,-1372.927,19.86361,112.5871,-1521.228,125.4643,-79.44019,-1529.36,313.1919,-114.5576,-1503.697,383.1223,-98.47762,-1504.703,,,
2015-01-12,11:34:21.748,-125.94,333.9684,-1418.437,-107.2573,169.1353,-1468.778,-256.8687,72.05453,-1474.853,-278.2187,-124.8229,-1449.419,-236.4328,-277.4156,-1387.843,-222.5042,-328.2798,-1370.123,20.3975,112.6703,-1521.134,127.6704,-78.58409,-1529.963,313.1193,-114.9815,-1503.668,383.1739,-99.38772,-1504.473,,,
2015-01-12,11:34:21.839,-124.9141,333.1735,-1417.697,-102.8868,168.2922,-1470.208,-256.5073,70.17115,-1474.789,-276.1235,-127.8434,-1449.691,-236.8587,-280.341,-1385.926,-223.7705,-331.1736,-1367.475,21.25977,112.03,-1520.526,128.0679,-78.48971,-1529.985,310.7601,-117.2541,-1502.984,380.825,-101.5905,-1503.117,,,
2015-01-12,11:34:21.914,-124.6039,333.068,-1417.678,-101.8845,168.2413,-1470.188,-256.2722,69.83456,-1474.831,-275.6366,-131.4628,-1449.67,-235.8258,-282.9583,-1383.563,-222.5556,-333.4568,-1364.332,21.976,111.7733,-1519.732,128.6398,-78.45354,-1529.669,310.4554,-118.1383,-1501.784,380.6046,-102.9122,-1500.176,,,
2015-01-12,11:34:21.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,99,4
2015-01-12,11:34:22.009,-124.2245,332.9815,-1417.636,-101.9316,167.9541,-1468.866,-256.1159,69.41912,-1474.852,-275.8886,-131.9123,-1449.943,-235.9766,-283.2596,-1383.474,-215.7907,-324.8342,-1357.359,23.73147,111.4263,-1517.264,129.6133,-78.4549,-1528.727,312.5945,-121.0148,-1495.032,382.9691,-107.5313,-1490.173,,,
2015-01-12,11:34:22.084,-123.5349,333.1547,-1417.464,-101.206,168.2074,-1466.884,-255.5139,70.26971,-1474.733,-277.7586,-120.9226,-1450.573,-239.3033,-274.7378,-1389.878,-220.2046,-315.6711,-1361.978,25.02313,112.2089,-1515.704,130.6707,-78.02414,-1526.786,316.9322,-124.4232,-1486.104,387.1733,-110.0605,-1481.7,,,
2015-01-12,11:34:22.174,-122.831,332.6757,-1416.267,-101.2489,166.8971,-1462.4,-255.5026,70.10793,-1474.398,-277.7616,-118.6284,-1450.792,-239.567,-272.8222,-1391.003,-226.8354,-324.2202,-1373.879,26.86752,111.2337,-1512.299,129.9071,-79.47772,-1522.355,311.5145,-124.3033,-1476.599,380.7877,-110.3649,-1463.601,,,
2015-01-12,11:34:22.247,-121.7106,332.4972,-1415.312,-101.2083,166.2358,-1460.063,-253.0593,70.74579,-1472.406,-277.5686,-119.4995,-1450.895,-239.5824,-273.6506,-1390.808,-226.9203,-325.0343,-1373.584,28.72871,111.1678,-1509.547,130.0715,-79.40269,-1517.689,303.6224,-118.8502,-1460.355,370.3038,-103.44,-1438.445,,,
2015-01-12,11:34:22.309,-119.5413,333.3533,-1413.554,-98.73981,167.1165,-1455.13,-251.0373,71.31416,-1470.914,-277.2507,-118.4209,-1450.707,-240.2255,-273.0853,-1391.446,-227.8838,-324.64,-1374.497,30.11112,113.7983,-1506.63,129.61,-78.3407,-1511.666,295.2512,-110.2573,-1441.351,373.2058,-85.63404,-1396.449,,,
2015-01-12,11:34:22.409,-113.8375,333.8443,-1409.496,-89.40384,174.6909,-1434.884,-245.1214,72.33665,-1466.545,-275.5722,-117.6074,-1450.392,-241.6497,-273.2425,-1391.921,-230.3421,-325.1209,-1375.235,35.30177,115.7235,-1502.976,122.6146,-69.29582,-1501.591,258.9985,-97.96043,-1401.219,311.1572,-65.78316,-1330.443,,,
2015-01-12,11:34:22.507,-103.152,332.9083,-1402.829,-87.0354,169.7881,-1438.634,-241.4324,73.44643,-1464.986,-271.8617,-116.8546,-1449.971,-244.1016,-273.7802,-1391.74,-234.8483,-326.0887,-1375.133,41.18824,113.932,-1501.004,113.1919,-58.8434,-1493.617,219.9849,-102.2276,-1364.41,243.6821,-66.08574,-1279.849,,,
2015-01-12,11:34:22.575,-95.25789,332.3934,-1400.427,-84.78476,168.4372,-1439.528,-240.3602,74.08233,-1466.059,-271.7987,-113.1842,-1451.122,-245.0809,-270.7004,-1394.225,-231.6595,-313.3669,-1365.524,45.61383,111.9945,-1500.188,108.4771,-55.38474,-1491.832,175.9938,-73.05403,-1276.457,197.9534,-73.78839,-1257.369,,,
2015-01-12,11:34:22.707,-77.49307,328.855,-1394.511,-67.32465,164.9051,-1449.585,-229.6062,80.34435,-1471.203,-268.688,-108.1953,-1454.146,-246.2472,-267.5814,-1401.395,-238.767,-320.7101,-1386.616,63.74572,114.9498,-1509.056,126.5842,-76.6823,-1508.607,72.16631,-92.11687,-1281.513,61.70137,-103.718,-1252.686,,,
2015-01-12,11:34:22.784,-68.12994,327.7883,-1394.433,-59.39664,162.2132,-1454.608,-224.1155,81.45831,-1473.603,-263.3337,-111.4157,-1456.811,-246.6844,-270.3952,-1400.207,-236.5478,-315.8133,-1374.539,68.93644,112.9362,-1511.829,127.1861,-77.44077,-1508.558,28.41105,-131.351,-1304.291,11.92903,-126.5526,-1271.368,,,
2015-01-12,11:34:22.849,-64.25714,327.3768,-1394.553,-56.18268,161.7494,-1454.862,-220.3458,81.7504,-1475.547,-261.7755,-109.9683,-1457.788,-248.2098,-269.5658,-1402.262,-238.0375,-315.5421,-1377.619,73.14346,111.4298,-1512.227,132.3876,-92.48197,-1502.699,70.36173,-170.1793,-1360.156,-10.61732,-157.6628,-1286.693,,,
2015-01-12,11:34:22.947,-58.5177,329.0101,-1395.785,-48.40227,162.0733,-1454.791,-216.9402,81.81889,-1477.515,-259.052,-107.4285,-1459.967,-248.5406,-267.0657,-1403.832,-232.5111,-311.3461,-1379.203,79.198,110.6801,-1512.191,127.9072,-51.8531,-1495.136,116.8689,-213.8113,-1429.202,37.999,-189.6177,-1338.88,,,
2015-01-12,11:34:23.023,-49.66857,329.0821,-1396.72,-44.47487,161.9677,-1455.599,-213.0654,82.49399,-1478.798,-257.7487,-106.3881,-1460.427,-248.8391,-266.1836,-1404.525,-245.8692,-319.4487,-1388.695,84.32494,109.36,-1511.426,132.8279,-61.2422,-1495.899,107.8658,-209.7804,-1415.497,137.6507,-252.8604,-1406.567,,,
2015-01-12,11:34:23.122,-42.69627,328.6136,-1396.548,-40.45773,162.0581,-1457.162,-207.5507,81.43727,-1478.945,-254.5664,-112.1728,-1461.065,-245.4747,-269.8467,-1398.584,-242.4441,-322.4047,-1380.561,91.04609,106.3598,-1512.106,139.3972,-69.79031,-1496.594,122.4113,-222.2563,-1422.359,116.7494,-273.0783,-1400.417,,,
2015-01-12,11:34:23.215,-29.2692,328.5977,-1398.952,-34.01434,163.4722,-1458.748,-199.1691,83.26762,-1481.164,-252.0163,-110.6236,-1461.826,-241.1454,-266.5063,-1394.697,-237.5218,-318.4671,-1375.124,96.22122,104.6078,-1513.638,143.1518,-71.54849,-1498.208,120.7386,-222.3224,-1421.751,112.0318,-260.4236,-1385.781,,,
2015-01-12,11:34:23.329,-14.63511,332.0959,-1405.076,-23.82887,167.2932,-1459.865,-188.901,86.31739,-1485.743,-247.7947,-107.1909,-1464.621,-232.0439,-256.949,-1384.191,-277.6423,-276.1003,-1403.553,104.2318,103.8363,-1515.928,148.3361,-69.04102,-1498.612,116.5423,-217.5738,-1420.995,110.9644,-257.1871,-1386.058,,,
2015-01-12,11:34:23.408,-7.329021,331.4526,-1407.224,-12.6111,167.5438,-1464.94,-181.9288,87.92512,-1488.454,-247.1938,-105.2637,-1465.052,-221.8362,-243.303,-1366.292,-213.3837,-289.3162,-1336.175,110.1456,101.9567,-1517.384,152.4296,-69.22576,-1498.598,102.1562,-205.3429,-1407.692,114.2751,-248.378,-1379.031,,,
2015-01-12,11:34:23.483,-2.121618,331.0437,-1409.309,-12.44465,167.701,-1465.003,-176.7458,91.5376,-1491.813,-246.7366,-95.13432,-1466.616,-95.49941,-155.0116,-1301.566,-45.08702,-174.9707,-1249.352,115.401,96.84837,-1515.939,155.9897,-69.43303,-1497.151,100.9063,-201.2566,-1402.444,106.4739,-239.8192,-1366.352,,,
2015-01-12,11:34:23.568,10.02142,332.799,-1411.101,-3.217805,169.5475,-1465.875,-166.7485,97.41308,-1495.48,-246.8165,-82.18549,-1468.804,-102.4537,-136.8735,-1295.605,-54.33275,-155.1028,-1240.676,121.0382,95.12775,-1515.013,159.7695,-68.91257,-1493.907,89.32398,-186.6492,-1390.47,114.1872,-231.8951,-1377.976,,,
2015-01-12,11:34:23.648,17.73627,332.7243,-1411.609,7.507912,168.9976,-1467.678,-160.0798,98.88194,-1495.713,-243.6149,-69.58863,-1467.249,-136.3985,-125.5123,-1283.533,-91.97971,-128.9551,-1251.539,127.8319,91.48166,-1513.988,161.1696,-76.79461,-1486.314,63.92729,-147.5792,-1361.913,30.26457,-172.0829,-1321.76,,,
2015-01-12,11:34:23.718,25.31171,333.0267,-1411.961,16.1233,168.9353,-1469.214,-153.8722,101.5742,-1496.722,-243.457,-67.76794,-1467.191,-126.3917,-118.355,-1272.471,-94.67067,-126.6113,-1246.205,134.9312,87.61184,-1512.62,162.8289,-77.43172,-1484.919,88.65723,-195.1991,-1384.435,40.37692,-188.5748,-1331.622,,,
2015-01-12,11:34:23.814,31.52004,331.9644,-1411.399,23.23199,168.7799,-1469.397,-149.8086,101.9174,-1496.48,-243.5747,-68.99995,-1465.432,-176.0238,-142.1456,-1254.41,-96.14703,-128.0756,-1244.313,140.5437,84.44645,-1510.485,169.7687,-79.58236,-1484.827,87.87596,-193.981,-1386.698,38.44896,-186.8751,-1335.009,,,
2015-01-12,11:34:23.914,38.17068,330.9821,-1410.514,28.32666,166.855,-1468.616,-144.824,105.247,-1497.159,-241.3595,-68.0547,-1466.196,-116.0188,-121.1963,-1277.727,-96.09182,-128.0437,-1244.776,144.0455,82.78671,-1508.791,173.6073,-81.14474,-1482.765,86.321,-194.4708,-1388.471,29.57797,-172.1037,-1332.892,,,
2015-01-12,11:34:24.030,41.87549,330.5609,-1409.102,29.74682,166.0863,-1468.237,-143.4214,105.308,-1497.746,-243.0699,-67.71053,-1463.042,-118.8144,-106.1981,-1270.173,-93.56637,-122.8875,-1245.381,148.7969,79.7966,-1506.523,170.102,-84.41098,-1469.657,76.07018,-191.339,-1374.317,66.16096,-206.7206,-1324.464,,,
2015-01-12,11:34:24.115,42.9206,329.7068,-1408.906,33.49656,164.9137,-1469.859,-141.9989,105.3489,-1498.545,-249.7168,-65.32307,-1455.754,-122.8688,-102.1512,-1264.333,-98.11356,-120.0843,-1249.161,149.2723,79.31036,-1504.131,172.5009,-84.07137,-1463.206,74.34542,-192.5831,-1374.672,48.54191,-201.5032,-1329.12,,,
2015-01-12,11:34:24.206,43.8562,329.7657,-1409.498,34.57595,164.8084,-1469.823,-140.4592,105.8344,-1500.294,-249.429,-67.32397,-1461.989,-129.176,-110.0125,-1267.413,-109.5193,-119.0232,-1256.656,149.6341,78.13058,-1502.352,154.2576,-110.0498,-1447.163,60.96523,-230.1027,-1370.097,29.40739,-233.7028,-1327.535,,,
2015-01-12,11:34:24.283,44.67473,329.2359,-1411.046,35.31063,163.9347,-1471.061,-140.398,104.4578,-1502.387,-250.1491,-68.20019,-1465.467,-131.5951,-111.2362,-1269.882,-119.615,-119.4819,-1256.886,150.3687,75.72289,-1501.941,152.6169,-110.6188,-1446.95,165.5203,-275.2717,-1462.067,169.8214,-330.156,-1469.909,,,
2015-01-12,11:34:24.353,46.12264,329.9439,-1414.997,35.42382,163.8346,-1471.435,-139.8016,105.4366,-1505.384,-251.5276,-47.82092,-1488.879,-147.4746,-103.6663,-1288.132,-134.0095,-117.5336,-1252.599,149.3946,73.95659,-1501.84,149.3095,-111.756,-1446.15,116.8289,-275.2381,-1430.817,106.002,-329.7321,-1428.508,,,
2015-01-12,11:34:24.411,46.97971,330.613,-1418.93,35.09461,163.9877,-1472.031,-139.7337,106.1385,-1507.101,-257.6664,-43.09733,-1490.835,-150.7771,-101.0146,-1292.274,-137.911,-112.9915,-1249.504,149.0419,73.4241,-1502,144.2486,-111.4998,-1442.351,120.9101,-273.0264,-1399.41,62.7375,-277.3699,-1357.466,,,
2015-01-12,11:34:24.522,46.80334,330.8687,-1421.138,33.97854,164.061,-1475.976,-139.3841,106.7416,-1507.804,-241.0479,-82.58582,-1422.354,-131.4291,-98.85752,-1257,-134.7488,-103.92,-1250.644,148.4366,73.03753,-1502.276,143.0451,-111.366,-1441.431,180.0384,-272.2787,-1456.784,128.0843,-311.1642,-1425.991,,,
2015-01-12,11:34:24.621,45.03019,330.4185,-1423.568,33.73922,164.7238,-1478.953,-141.9894,104.7705,-1508.296,-271.9046,-42.94046,-1490.257,-154.5712,-89.88083,-1294.868,-134.8568,-103.8296,-1249.797,146.9335,72.30175,-1502.327,141.6707,-111.9477,-1441.176,220.1843,-244.3566,-1497.025,246.3554,-288.4929,-1518.444,,,
2015-01-12,11:34:24.712,42.4977,330.1569,-1425.07,33.31979,165.7254,-1479.057,-142.2292,107.4881,-1510.143,-264.5721,-31.31789,-1494.283,-155.7454,-84.0374,-1295.344,-130.7641,-102.5405,-1261.955,145.587,75.51894,-1503.672,141.4217,-111.6277,-1441.823,119.0483,-276.8687,-1437.417,111.5905,-331.9489,-1438.751,,,
2015-01-12,11:34:24.814,40.96916,331.3374,-1425.118,31.29453,167.6289,-1478.152,-142.4895,107.629,-1510.902,-271.4291,-33.91073,-1494.636,-160.088,-82.62474,-1296.092,-133.9639,-101.4386,-1265.157,144.9357,76.21893,-1503.963,139.6405,-110.6336,-1442.267,94.61407,-268.9169,-1406.685,79.60526,-321.678,-1397.627,,,
2015-01-12,11:34:24.904,40.14683,331.4652,-1423.523,29.94901,167.7596,-1476.424,-142.1738,107.9833,-1510.442,-260.116,-12.07008,-1490.388,-156.5694,-79.96046,-1293.345,-138.0994,-99.26743,-1269.768,144.0932,76.23395,-1503.069,135.9097,-111.0423,-1440.575,121.686,-276.6862,-1418.932,116.9447,-331.9008,-1414.519,,,
2015-01-12,11:34:24.979,39.50338,331.3936,-1420.778,29.88702,167.7552,-1474.929,-142.9665,107.95,-1510.335,-269.7552,-18.32516,-1492.068,-159.5901,-79.83092,-1296.601,-171.9221,-82.7242,-1255.055,143.3826,75.54048,-1500.99,130.1124,-108.7638,-1436.416,117.8087,-274.2936,-1411.828,113.7075,-329.4702,-1406.434,,,
